PCODE,latitude,longitude,geocoded
SE16 4UN,51.4998905,-0.0675919,True
CH63 7LF,53.359019,-3.006732,True
SK11 8LB,53.2566279,-2.1417869,True
CH4 7HS,53.180171,-2.89169,True
LS29 6AE,53.8820257,-1.7272327,True
N22 5HN,51.604294,-0.107499,True
W9 1RB,51.5328604,-0.1874862,True
M23 2YS,53.384845,-2.27924,True
MK41 7UL,52.161212,-0.4645557,True
SR2 7HJ,54.893315,-1.388021,True
LN6 7SX,53.2125914,-0.5646061,True
TS23 3DX,54.614015,-1.271565,True
SK16 5AP,53.4727063,-2.0768579,True
CW2 8AE,53.08721,-2.457983,True
NE31 2ET,54.9590229,-1.5220195,True
WV3 9DU,52.58659,-2.1647,True
NE7 7PE,55.0058312,-1.593812,True
DY1 3BY,52.519905,-2.102043,True
ST6 6LZ,53.0677025,-2.1963573,True
ST3 2NJ,52.987924,-2.147386,True
B76 1QT,52.5495215,-1.8120284,True
ME16 0JP,51.273106,0.49659,True
TN4 9XL,51.1506026,0.2589894,True
PL5 3AG,50.405932,-4.136046,True
NG19 6BW,53.1522544,-1.2159433,True
PL6 5HN,50.421881,-4.126627,True
TS6 6SP,54.5736155,-1.1681881,True
DN3 3QF,53.508117,-1.059881,True
TS25 4HA,54.6748746,-1.2388957,True
CT1 3EN,51.262685,1.100011,True
B97 5LX,52.2742628,-1.9424507,True
OX16 9DG,52.047969,-1.33886,True
CT16 2QB,51.1356059,1.3072931,True
FY3 7EQ,53.826858,-3.021033,True
TS19 0QH,54.5690462,-1.3452875,True
DY8 2XL,52.422673,-2.149285,True
WF13 4LL,53.694742,-1.6449642,True
CT8 8LX,51.376801,1.326638,True
WV10 8BL,52.6112624,-2.1081753,True
NE22 6ED,55.132673,-1.604967,True
B38 8AP,52.4093649,-1.9470141,True
CV10 7EX,52.517202,-1.48058,True
W14 8BZ,51.5038283,-0.2117899,True
CV2 2AJ,52.435859,-1.452485,True
SK13 8DR,53.4420084,-1.9570995,True
ST17 9AB,52.800157,-2.123004,True
TS10 1PJ,54.6118426,-1.0746984,True
TS17 9DE,54.543451,-1.291944,True
LU2 7AE,51.9262913,-0.4222525,True
TS4 3JW,54.54339,-1.228598,True
HA3 0NB,51.5837261,-0.3048416,True
NE34 0QA,54.977242,-1.429104,True
NN3 6HT,52.2706144,-0.8610311,True
N2 0SQ,51.594066,-0.178293,True
KT16 9LU,51.381951,-0.517719,True
GU22 9AL,51.308097,-0.549495,True
CH45 3LN,53.4244871,-3.0647996,True
DH1 4NG,54.784141,-1.586647,True
B49 6PX,52.2173561,-1.8660244,True
SL2 5HW,51.519363,-0.586509,True
HU6 7TN,53.7748348,-0.3623682,True
PO22 0EN,50.833628,-0.644954,True
B10 0AX,52.46781,-1.8644168,True
B27 7XY,52.444866,-1.821833,True
SK17 6AF,53.2626985,-1.9138935,True
LE4 0FJ,52.652008,-1.158406,True
LE5 6HN,52.6285938,-1.0693435,True
DE15 9SD,52.787015,-1.616132,True
HA3 7AY,51.5994374,-0.3360499,True
OX4 3DR,51.737609,-1.226877,True
NE38 8AF,54.8876139,-1.5220607,True
YO12 5LH,54.273777,-0.428941,True
CV3 6BH,52.3799456,-1.5359998,True
CV6 2FR,52.443076,-1.533826,True
GU1 2TN,51.2466682,-0.5373033,True
BB4 6SJ,53.697385,-2.306766,True
BB10 3AA,53.7928567,-2.2289337,True
B23 5XA,52.531192,-1.830934,True
WS10 9QS,52.5644451,-2.0070257,True
SK4 2QP,53.422028,-2.171428,True
M41 9PD,53.4501351,-2.3376205,True
BL9 0TZ,53.58903,-2.306492,True
M25 1JH,53.5263482,-2.2664272,True
B91 3NZ,52.405436,-1.78886,True
DN14 9NS,53.7148137,-1.0170623,True
LS9 0TT,53.79741,-1.48479,True
SR8 1DE,54.7581638,-1.3453348,True
CV32 6NB,52.296574,-1.55163,True
M40 0EW,53.5194586,-2.176012,True
CM23 2NQ,51.870439,0.153656,True
BD9 4BQ,53.8140151,-1.7861785,True
L35 2XG,53.418517,-2.786528,True
LA13 9LE,54.1311484,-3.2002651,True
CA14 3EE,54.639938,-3.544884,True
RH15 8GA,50.9671649,-0.1555964,True
HG2 8PT,53.983937,-1.517983,True
WA11 9BB,53.4591108,-2.7068789,True
L23 5TF,53.486668,-3.021976,True
IP32 6RH,52.257964,0.7041758,True
TW16 6JE,51.412278,-0.413828,True
TW1 4LT,51.4478619,-0.3350142,True
BD20 6LH,53.876088,-1.916415,True
CR9 5AS,51.3689782,-0.0520301,True
SE1 6EX,51.49698,-0.106138,True
BB7 9JA,53.8161608,-2.4258516,True
L30 2NA,53.474933,-2.976192,True
YO24 1BJ,53.951185,-1.0943747,True
HP11 1PW,51.618482,-0.755813,True
CH65 7AQ,53.2707675,-2.9145928,True
HP1 2PH,51.759557,-0.499676,True
OL16 4RX,53.588612,-2.1364261,True
WS11 4AW,52.696701,-2.036121,True
BB1 1PY,53.7426379,-2.4530869,True
L5 5AF,53.425486,-2.978369,True
PR1 4PR,53.7516461,-2.6870864,True
L25 6EG,53.382662,-2.880281,True
TQ1 4RN,50.4845096,-3.5313793,True
OL10 2AA,53.586471,-2.22475,True
L19 5NY,53.3541163,-2.8918012,True
TF2 9SQ,52.685292,-2.421085,True
DL10 7DA,54.409431,-1.7190581,True
UB4 0LT,51.508767,-0.398065,True
B19 2LF,52.495536,-1.9064911,True
TW7 5PN,51.48525,-0.337137,True
CV2 2TB,52.433605,-1.4355319,True
RM6 4XX,51.580885,0.11824,True
SL2 4QB,51.54881,-0.57895,True
WV3 0EG,52.5721,-2.138151,True
AL5 5FH,51.8239059,-0.3299455,True
WF14 9PH,53.680144,-1.688757,True
DY4 7NR,52.5321946,-2.0511672,True
S64 9SD,53.502722,-1.296386,True
WA2 0LN,53.4096646,-2.5592365,True
M6 6QT,53.49519,-2.278564,True
CO3 4QS,51.8836334,0.8701174,True
CO7 0QL,51.820566,1.02144,True
SL2 5AY,51.51876,-0.58905,True
EN5 2BE,51.647157,-0.19166,True
SE1 0EX,51.5029298,-0.0967588,True
SS2 4BU,51.553503,0.729787,True
BH7 6NZ,50.73897,-1.82723,True
AL10 8AB,51.760212,-0.220529,True
E8 4DL,51.5387449,-0.0770513,True
CW2 7NQ,53.091511,-2.456954,True
WD23 3AA,51.6472148,-0.3719761,True
GL4 6RN,51.844471,-2.221146,True
TS10 2HN,54.604215,-1.0559256,True
CV33 9QE,52.254424,-1.536084,True
S21 4GN,53.3085055,-1.3791913,True
SL1 2SR,51.50582,-0.611881,True
ME12 2BE,51.4380312,0.7766884,True
ME12 3JQ,51.41956,0.78267,True
